-7,8,56,58,45,60,60,469,495
-1,3,51,120,71,60,60,470,496
-6,4,35,75,53,33,60,469,495
4,6,33,72,54,60,60,468,496
8,10,31,60,58,60,60,467,496
-11,13,-2,43,28,60,60,469,495
-2,6,-16,66,27,60,60,468,495
13,14,-17,69,34,60,60,468,496
12,13,-18,47,41,60,60,468,496
1,1,-18,45,41,60,60,468,496
1,0,-18,47,41,60,60,468,496
10,-9,9,55,46,60,60,468,496
2,-3,18,52,48,53,60,467,496
0,0,18,53,48,60,60,470,495
0,0,18,52,48,60,60,468,496
0,0,18,53,48,60,60,467,497
3,-1,24,76,61,60,60,467,496
0,0,23,76,51,56,60,471,502
10,-8,48,80,89,60,60,467,496
5,-5,62,72,53,60,60,468,496
3,3,61,108,99,60,60,468,496
21,18,62,219,63,60,60,467,496
26,10,72,220,35,60,60,468,496
26,14,90,90,74,60,60,463,498
5,16,90,115,62,60,60,466,498
-1,6,80,118,48,60,60,452,488
15,13,82,111,53,60,60,467,496
23,25,79,177,88,60,60,468,496
24,26,76,118,82,60,60,467,496
27,29,74,102,93,60,60,473,499
26,27,71,144,45,60,60,469,496
24,26,68,130,110,60,60,467,496
24,26,65,119,125,60,60,468,496
20,22,63,109,100,60,60,467,496
-1,10,51,69,49,60,60,468,496
-9,8,23,101,42,60,60,467,496
-2,1,19,175,37,60,60,468,496
-2,1,13,177,34,60,60,466,496
0,0,13,41,34,60,60,468,496
0,0,13,42,34,60,60,466,498
0,0,13,178,34,60,60,468,496
9,-6,35,90,63,60,60,466,496
3,-3,44,108,74,60,60,470,504
7,9,41,104,53,60,60,470,495
18,18,41,97,59,60,60,468,496
22,23,41,88,67,60,60,467,496
18,-1,49,79,90,60,60,468,496
4,-1,52,78,125,60,60,466,513
9,11,49,75,526,60,60,470,495
20,19,50,65,92,60,60,468,496
8,8,49,61,105,60,60,467,496
1,0,49,62,105,60,60,467,497
0,0,49,61,105,60,60,467,496
0,0,49,62,105,60,60,467,496
0,0,49,61,106,60,60,467,496
0,0,48,62,96,60,60,468,496
-9,6,28,73,58,60,60,468,496
-16,9,-4,523,47,29,60,467,496
-13,6,-34,58,47,47,60,467,496
-7,3,-51,59,50,60,60,469,496
0,0,-50,58,49,60,60,468,496
0,0,-50,58,49,60,60,467,496
0,0,-50,58,49,60,60,484,500
3,-4,-44,48,47,60,60,467,496
1,-2,-37,60,45,60,60,481,500
7,-9,-19,345,44,60,60,467,496
13,-18,28,70,60,60,60,492,499
1,-5,39,65,53,60,60,467,496
1,0,39,64,91,60,60,468,498
11,11,40,61,54,60,60,466,496
18,17,41,52,96,60,60,460,494
17,16,42,45,106,60,58,467,496
17,17,43,38,75,60,47,467,496
17,17,43,30,77,60,39,465,497
6,6,43,28,54,60,38,470,503
-1,1,42,28,111,60,37,468,496
-7,6,24,89,76,60,40,466,497
-12,9,-8,77,59,60,60,468,496
-3,1,-13,106,59,60,60,463,496
0,0,-15,108,59,60,60,467,496
5,5,-15,105,61,60,60,466,496
15,15,-15,100,64,60,60,469,496
15,16,-16,90,63,60,60,468,498
18,19,-16,90,84,60,60,467,496
18,18,-17,77,69,60,52,468,496
17,17,-18,85,76,60,56,467,496
17,17,-18,78,86,60,43,467,496
16,16,-18,138,95,60,38,467,498
15,16,-19,123,99,60,60,467,498
7,15,-20,114,48,60,60,493,497
4,11,-30,50,120,60,60,467,496
8,12,-35,122,63,60,60,492,498
11,13,-38,91,91,60,60,470,497
12,14,-40,84,57,60,60,468,495
12,1,-34,103,71,60,60,467,496
10,7,-29,88,77,60,60,468,495
13,10,-26,121,170,60,60,468,496
15,13,-23,204,88,60,60,470,503
16,14,-20,155,91,60,60,468,496
18,17,-18,175,107,60,60,468,496
19,16,-16,138,203,60,60,468,496
17,16,-13,103,135,60,60,468,496
18,16,-10,82,94,60,60,470,495
17,17,-11,85,90,60,58,468,496
3,16,-18,75,128,60,60,468,498
3,17,-40,80,56,55,60,467,496
13,20,-51,69,48,60,60,467,498
14,3,-48,67,69,60,60,467,497
15,12,-42,76,63,60,60,468,496
20,17,-38,54,86,60,60,468,496
19,18,-36,87,91,60,60,468,496
22,22,-36,88,88,60,60,461,494
14,22,-42,68,88,60,26,468,496
-15,19,-92,99,33,32,60,468,496
-8,6,-114,52,32,60,43,468,496
0,1,-114,51,32,60,47,467,496
0,0,-114,52,32,60,45,468,496
9,-9,-92,36,33,60,60,467,496
16,-22,-39,94,82,60,60,471,506
15,-22,18,61,37,60,60,468,496
4,-3,28,60,34,60,60,468,496
14,11,31,43,37,60,55,468,496
22,19,36,33,40,60,40,467,496
6,5,37,29,44,60,36,468,496
0,1,36,29,41,60,35,468,496
-10,10,12,48,61,49,40,467,496
-6,5,-8,63,79,60,57,469,495
-4,6,-20,61,94,60,60,469,496
-1,1,-24,61,93,60,60,467,496
-5,4,-35,78,85,60,60,468,497
0,2,-39,81,78,60,60,467,496
15,14,-39,64,92,60,60,468,497
24,26,-41,65,101,60,60,468,496
26,26,-42,53,93,60,60,469,497
24,23,-43,68,72,60,60,468,496
15,-4,-28,62,156,60,60,471,508
0,6,-33,81,90,60,60,468,496
-9,15,-68,54,44,60,60,469,495
-5,5,-85,43,34,60,60,468,496
0,0,-85,42,34,60,60,478,500
0,0,-85,43,34,60,60,467,498
2,-5,-75,48,42,60,60,467,496
5,-6,-62,47,50,60,60,467,496
6,-5,-42,79,80,60,60,468,496
12,12,-43,59,97,60,60,468,496
21,21,-44,60,173,60,60,476,506
20,3,-24,94,82,60,60,466,496
23,18,-17,260,86,60,60,467,496
-3,15,-31,86,106,60,60,467,496
0,2,-34,72,295,60,60,470,495
11,8,-34,75,167,60,60,468,476
25,25,-35,57,56,51,60,482,505
29,30,-36,61,70,60,60,467,496
28,14,-25,81,84,60,60,469,496
28,23,-19,117,47,60,60,468,498
22,21,-16,103,69,60,60,468,496
25,23,-14,91,71,60,60,468,496
23,22,-12,80,62,60,60,466,496
21,20,-11,89,61,60,60,468,496
17,16,-11,106,62,60,60,467,496
20,19,-11,128,50,60,60,469,496
20,21,-12,110,62,60,60,468,498
18,20,-14,96,72,60,60,468,496
19,20,-16,123,83,60,60,468,497
18,20,-18,92,87,60,60,469,496
18,20,-20,119,47,60,60,468,498
19,19,-22,118,107,60,60,469,496
12,13,-23,50,114,60,60,468,496
11,10,-24,108,55,60,60,483,492
10,11,-25,99,72,60,60,468,496
13,14,-26,96,67,60,60,467,496
16,17,-27,81,77,60,60,468,496
20,20,-27,75,150,60,60,467,496
24,22,-26,181,97,60,60,477,502
24,23,-25,128,50,60,60,495,492
28,26,-22,110,114,60,60,467,496
29,29,-21,140,77,60,60,467,496
30,29,-21,125,68,60,60,468,496
26,27,-21,111,81,60,60,451,498
9,3,-13,109,94,60,60,468,496
2,-2,-12,109,107,60,60,468,496
5,-6,5,110,55,60,60,468,496
4,4,6,109,50,60,60,469,496
23,20,10,68,43,60,60,468,496
30,27,14,91,57,60,60,467,496
29,27,16,81,63,60,60,466,513
26,25,17,71,86,60,60,468,496
21,0,39,83,73,58,60,464,495
22,17,46,84,90,60,60,468,497
23,21,47,76,98,60,60,470,496
19,22,45,94,95,60,60,496,496
24,27,39,86,67,58,60,468,496
20,13,31,71,101,60,60,468,498
18,2,58,78,113,60,60,467,496
22,16,68,173,93,60,60,467,496
20,17,71,153,99,60,60,467,496
23,24,70,116,118,60,60,468,496
21,25,66,143,61,60,60,468,496
11,14,62,138,70,60,60,469,496
10,13,59,94,71,60,60,477,506
16,19,53,90,85,60,60,468,496
15,19,48,85,54,60,60,468,496
16,6,52,81,94,60,60,468,496
15,-8,89,93,54,60,60,468,496
19,1,119,67,33,60,60,467,496
10,1,132,59,32,60,60,468,496
12,-11,162,57,30,60,60,469,496
7,-8,-173,63,33,60,60,468,496
0,0,-173,63,33,60,60,468,496
9,8,-172,61,39,60,60,469,495
18,15,-169,54,52,60,60,467,496
11,-3,-151,56,73,60,60,469,496
9,-12,-120,76,109,60,60,470,505
2,-1,-117,78,94,60,60,467,498
12,10,-114,83,93,60,60,468,496
18,16,-111,156,68,60,60,467,496
17,15,-108,90,102,58,60,472,508
18,16,-104,98,107,35,60,468,497
24,20,-98,70,119,60,60,470,496
21,19,-94,78,113,60,60,470,496
21,18,-90,69,86,60,60,468,496
8,14,-94,80,55,33,60,469,496
8,8,-94,59,143,60,60,471,502
9,11,-95,82,94,60,60,468,496
-1,14,-113,94,125,60,60,476,506
10,15,-121,116,80,60,60,467,496
10,3,-120,110,42,60,60,467,497
12,5,-107,109,81,60,60,466,496
13,11,-104,70,59,60,60,468,496
12,10,-101,69,59,60,60,467,496
14,13,-99,65,64,60,60,468,497
14,14,-99,77,66,60,52,467,496
17,17,-99,78,77,60,47,466,496
20,20,-99,64,131,60,40,468,496
20,20,-99,54,64,60,36,469,494
18,17,-99,47,67,60,35,492,498
3,3,-99,49,70,60,32,470,496
0,0,-99,49,69,60,30,467,496
-2,3,-104,47,129,54,35,468,496
-6,8,-125,47,58,60,60,468,497
3,3,-125,46,59,60,57,469,496
10,12,-129,41,32,60,60,473,505
1,2,-130,40,32,60,60,467,513
-7,4,-145,43,32,60,57,468,497
1,4,-150,43,66,60,55,469,495
13,18,-157,39,76,60,46,467,496
2,6,-161,47,19,60,45,466,496
0,0,-162,96,42,60,45,468,495
-4,5,-176,104,13,60,49,468,496
0,2,179,93,12,60,55,467,496
16,19,176,92,19,60,60,468,497
20,23,172,67,28,60,60,470,492
27,30,167,99,42,60,60,467,496
22,21,166,63,52,60,60,469,496
13,-7,-167,52,63,60,60,470,495
5,-4,-156,58,74,60,60,469,495
3,-1,-149,59,81,60,60,467,497
4,3,-150,56,55,60,60,479,475
21,19,-147,59,96,60,60,468,496
16,-3,-125,80,89,60,60,467,496
2,-1,-120,75,70,60,57,470,496
13,11,-119,134,80,60,57,467,497
17,16,-116,66,88,57,54,482,505
15,13,-115,109,87,60,51,469,496
12,11,-114,74,98,60,45,468,496
12,12,-114,100,53,60,46,469,496
10,11,-114,92,59,60,47,468,496
8,8,-114,63,61,60,45,473,506
9,8,-115,84,65,60,47,467,494
5,-3,-106,84,64,60,37,467,498
11,-18,-64,58,36,60,19,467,496
1,-5,-56,18,32,60,20,468,496
1,-1,-53,16,88,56,19,466,496
2,-4,-46,16,40,44,20,468,496
7,-8,-23,16,78,25,27,468,496
1,-1,-25,16,40,25,24,468,496
3,3,-26,14,41,23,23,467,496
9,10,-29,9,45,14,14,468,496
1,2,-30,9,32,13,11,485,494
0,0,-30,9,32,14,11,434,496
0,0,-31,9,32,14,10,424,472
0,0,-31,9,32,14,12,381,440
0,0,-31,9,32,14,11,354,411
0,0,-31,9,32,13,11,342,380
0,0,-31,9,32,14,11,342,347
0,0,-31,9,31,14,11,341,319
0,0,-31,9,32,13,11,343,311
0,0,-31,8,32,14,12,344,310
0,0,-31,9,33,13,11,342,329
0,0,-31,9,32,14,11,342,338
0,0,-31,9,32,14,11,342,339
0,0,-31,9,32,14,11,342,337
0,0,-31,9,32,14,11,361,355
0,0,-31,8,32,14,11,402,393
0,0,-31,8,32,14,11,426,421
0,1,-31,9,32,14,11,439,442
0,0,-31,9,32,14,11,468,474
0,0,-31,9,32,14,11,467,496
0,0,-31,9,32,13,11,468,496
-3,2,-36,8,34,15,11,468,497
-16,14,-79,59,117,17,15,466,496
-9,2,-96,47,61,60,24,469,496
-3,2,-99,50,98,60,26,468,496
3,3,-99,48,90,60,25,469,496
11,11,-102,141,68,60,25,460,492
-3,1,-106,84,122,17,26,470,495
-9,4,-118,56,120,60,37,467,496
1,4,-120,523,138,60,42,468,496
14,14,-123,48,72,60,49,468,496
20,22,-125,99,40,60,53,468,496
24,24,-126,93,75,60,57,467,496
24,24,-126,90,70,60,60,469,496
19,19,-126,98,52,60,60,468,496
2,3,-126,238,52,60,60,467,496
0,-1,-124,75,67,60,55,467,496
5,-14,-100,98,72,60,32,468,498
11,-22,-50,18,34,48,22,479,476
1,-7,-39,19,48,36,25,469,496
0,-2,-40,18,48,38,25,469,495
12,9,-35,13,42,24,19,468,496
4,5,-36,11,32,18,13,468,496
0,0,-36,11,31,18,13,466,497
0,0,-36,11,39,18,13,441,474
0,0,-36,11,31,18,13,408,439
0,0,-36,11,30,18,13,382,407
0,0,-37,11,31,18,13,375,400
0,0,-37,11,38,18,13,378,406
0,0,-37,11,39,18,13,380,400
0,0,-37,11,39,18,13,377,399
0,0,-37,11,39,18,13,377,409
-4,3,-47,12,35,23,13,375,401
0,0,-49,12,36,28,13,375,400
0,0,-49,12,37,25,13,375,400
0,0,-49,12,36,27,13,377,400
0,0,-49,12,36,28,13,375,400
-7,5,-65,17,51,60,15,374,401
-3,2,-70,83,51,60,17,364,397
0,0,-71,82,50,60,17,360,369
0,0,-71,83,50,60,17,346,349
0,0,-71,82,35,60,16,308,312
0,0,-71,82,40,60,17,328,324
3,-4,-59,14,247,49,15,317,318
0,0,-59,15,56,55,16,308,310
0,0,-59,19,56,57,16,306,312
0,0,-59,14,57,57,15,305,313
0,0,-59,18,56,58,15,307,312
0,0,-59,18,56,57,16,308,310
0,0,-59,19,56,53,16,322,330
0,0,-59,15,57,56,15,346,355
0,0,-60,19,56,55,15,376,384
0,0,-60,18,56,54,15,398,411
0,0,-60,15,57,56,15,430,442
0,0,-60,18,57,57,15,452,473
0,0,-60,15,57,53,16,469,496
0,0,-60,19,57,56,15,469,495
0,0,-60,18,56,55,15,468,496
-11,8,-86,81,161,15,21,468,496
-8,2,-102,46,70,60,30,472,502
5,9,-106,81,73,60,32,468,496
1,2,-109,106,160,60,33,467,496
2,2,-109,97,161,60,34,468,496
12,13,-111,92,59,60,34,468,496
17,19,-112,83,81,60,31,468,498
16,18,-113,121,98,60,29,467,496
-4,9,-133,268,36,60,60,468,501
1,4,-134,102,46,60,60,470,511
14,13,-133,111,56,60,60,467,498
20,20,-132,250,47,60,60,468,497
22,22,-132,91,56,60,60,471,506
23,23,-133,84,68,60,60,468,496
17,1,-118,171,75,60,58,467,496
14,-20,-71,97,37,60,26,468,496
16,1,-33,19,147,27,22,450,486
16,13,-27,12,36,14,14,467,496
1,2,-28,12,151,11,11,479,479
-1,1,-29,11,29,13,11,467,496
-4,5,-44,12,37,17,10,468,496
-1,0,-46,12,45,20,10,482,505
0,0,-46,12,45,19,10,448,469
0,0,-46,12,45,19,10,434,444
0,0,-46,12,45,19,10,394,407
0,0,-46,12,45,19,10,370,380
0,0,-46,12,44,19,10,359,346
0,0,-46,11,44,17,10,318,325
0,0,-46,12,44,20,10,318,326
0,0,-46,12,45,19,10,339,303
0,0,-46,12,45,19,10,357,285
0,0,-46,12,45,20,10,340,287
0,0,-46,12,45,19,10,359,285
0,0,-46,12,45,20,10,374,291
0,0,-46,12,45,18,10,351,286
0,0,-46,12,46,18,10,371,287
0,0,-47,12,46,19,10,349,298
0,0,-47,12,45,18,10,391,338
0,0,-47,12,45,19,10,392,362
0,0,-47,12,44,18,10,439,402
0,0,-47,12,46,19,10,447,422
0,0,-47,12,45,19,10,466,453
0,0,-47,12,46,19,10,467,483
0,0,-47,12,45,19,10,468,497
0,0,-47,12,46,19,10,467,496
-10,8,-68,85,48,60,12,468,496
-15,5,-102,202,87,60,27,469,502
-4,1,-105,70,64,60,28,454,489
-1,2,-103,115,66,60,27,436,489
-3,4,-102,94,69,60,27,433,488
-1,1,-102,84,77,60,28,433,488
-1,2,-102,98,77,60,28,433,490
4,7,-108,226,66,60,30,432,488
1,2,-108,71,68,60,29,455,486
4,4,-106,229,56,60,29,420,488
7,7,-107,69,64,60,30,420,489
19,19,-107,97,87,60,26,420,489
5,19,-121,84,80,15,32,420,490
-7,3,-134,211,71,60,60,445,490
9,10,-134,129,79,60,60,419,489
20,20,-134,98,66,60,60,419,489
22,22,-133,87,49,60,60,411,487
25,23,-132,176,111,60,60,434,497
25,23,-131,62,94,60,60,419,489
24,24,-129,107,83,60,60,420,489
17,17,-129,127,77,60,60,420,489
1,1,-128,139,70,60,60,418,490
8,-10,-108,144,54,60,57,420,489
7,-15,-72,71,68,60,33,421,488
0,-2,-69,85,44,60,37,445,488
11,9,-66,58,33,60,29,421,488
5,5,-66,25,47,60,25,420,488
0,1,-66,24,47,60,26,420,489
14,12,-65,21,29,60,20,420,491
7,-1,-54,17,42,40,17,420,489
0,-2,-51,17,157,37,18,420,488
0,0,-51,17,92,38,17,409,467
0,0,-51,17,140,35,16,398,456
0,0,-51,17,91,33,18,371,440
0,0,-51,17,86,36,17,381,418
0,0,-51,17,158,38,18,371,379
0,0,-51,17,90,37,18,367,364
0,0,-51,17,92,37,18,371,317
0,0,-51,17,92,37,17,381,318
0,0,-51,17,88,38,17,371,312
0,0,-51,17,157,38,18,371,312
0,0,-51,17,99,38,17,381,318
0,0,-51,17,99,42,18,381,322
0,0,-51,17,158,37,17,371,312
1,-1,-50,16,53,36,17,371,311
8,-10,-22,16,59,21,22,372,312
2,-2,-20,17,33,21,28,372,311
0,0,-20,17,34,21,28,371,311
0,0,-20,17,34,22,28,371,311
0,0,-20,17,34,19,28,371,312
-6,5,-36,16,39,26,22,371,312
-2,0,-39,17,48,30,21,371,312
0,0,-39,17,48,29,21,374,314
0,0,-39,17,47,29,21,403,345
0,0,-39,17,47,29,21,430,377
0,0,-39,17,45,29,21,459,408
0,0,-39,17,46,29,21,465,440
0,0,-39,17,47,29,22,468,470
0,0,-39,17,46,30,21,468,496
0,0,-39,17,46,29,20,467,496
0,0,-39,17,47,29,20,468,496
0,0,-39,17,46,30,20,449,489
0,0,-39,17,46,31,20,456,495
0,0,-39,17,46,29,21,430,488
0,0,-39,17,46,31,22,436,491
0,0,-39,17,46,30,22,405,491
0,0,-39,17,46,26,21,405,489
0,0,-39,17,46,30,22,406,489
0,0,-39,17,35,27,21,405,489
0,0,-39,17,46,25,20,423,490
0,0,-39,17,46,30,21,392,489
-2,1,-44,17,32,33,19,420,488
-2,1,-48,19,30,39,20,392,489
-9,6,-69,87,28,60,22,392,489
-7,3,-83,84,35,60,28,392,490
-2,1,-84,84,42,60,29,392,489
0,1,-85,85,156,60,29,417,490
2,3,-86,83,50,60,28,394,488
-1,2,-88,86,39,60,29,393,489
-12,6,-114,70,335,60,51,417,492
3,4,-118,81,86,60,53,392,489
17,17,-117,94,94,60,49,391,489
22,22,-116,85,83,60,45,394,489
21,21,-116,92,90,60,43,392,490
6,6,-116,76,346,60,37,408,496
-2,2,-117,102,67,60,42,391,489
-5,2,-130,74,93,60,60,392,488
15,13,-130,101,96,60,60,392,489
23,23,-130,87,84,60,60,392,489
28,29,-130,75,104,60,60,393,488
16,15,-128,66,132,60,60,392,489
4,-5,-119,68,79,60,54,392,489
10,-18,-77,85,34,60,29,391,490
3,-7,-67,61,30,60,28,392,489
1,-1,-67,51,29,60,29,408,498
2,0,-66,83,28,60,28,391,489
2,-4,-61,50,42,60,29,408,494
2,-5,-52,27,93,60,32,393,489
1,-1,-52,27,86,54,30,413,491
0,0,-52,27,93,60,33,392,490
-3,1,-55,28,46,60,33,394,488
-17,4,-83,63,49,60,40,391,489
-20,10,-126,74,46,60,60,406,497
-8,5,-148,54,57,60,60,392,490
14,17,-152,71,57,60,60,388,489
23,23,-152,61,59,60,60,392,486
4,4,-152,59,61,60,60,392,489
-1,1,-152,60,61,60,60,391,489
-4,3,-164,82,65,60,60,392,489
-4,3,-173,84,47,60,37,394,490
-4,1,-176,77,38,60,60,393,490
17,13,-174,80,50,60,60,409,495
22,23,-176,64,46,60,60,392,488
18,21,178,76,46,60,40,393,488
23,21,-178,59,57,60,60,392,489
-1,16,160,66,57,60,60,390,487
3,3,162,66,57,60,60,392,489
18,14,166,57,65,60,60,391,489
5,12,159,115,69,60,47,393,488
0,1,156,80,69,60,57,392,490
14,13,158,72,75,60,60,391,489
12,24,152,99,84,60,20,393,486
12,25,127,106,55,60,26,408,497
20,23,122,170,58,60,60,392,488
23,27,116,523,58,60,60,392,488
19,21,114,76,50,60,60,398,498
6,6,112,78,51,60,60,392,488
-3,5,100,75,50,60,60,392,489
-2,8,83,54,36,60,60,392,488
-2,0,85,72,36,60,60,393,487
-2,0,89,70,37,60,60,392,488
0,0,89,71,37,60,60,392,489
5,-4,98,66,51,60,60,392,488
10,-6,122,78,88,60,60,392,488
1,-1,122,77,85,60,60,392,489
0,-1,121,89,83,60,60,415,490
6,-6,134,101,45,60,60,392,489
13,-5,165,72,104,37,60,410,492
3,-1,169,88,81,60,60,393,488
1,-4,171,72,120,60,60,408,495
2,-9,-172,72,46,60,60,393,488
6,4,-174,66,47,60,60,392,488
20,19,-173,63,54,60,57,393,488
24,22,-169,51,75,60,33,393,486
4,1,-166,57,59,60,34,393,487
-1,5,-172,46,71,60,37,392,488
-1,2,-176,50,73,60,40,392,488
10,10,-175,54,63,60,32,391,489
19,18,-173,32,68,60,28,392,489
2,2,-172,31,71,60,27,393,490
-3,5,177,35,167,60,28,412,492
-10,15,138,111,67,60,60,391,488
7,12,127,95,49,60,60,392,489
26,26,127,89,58,60,60,392,489
32,29,131,89,74,60,60,393,488
19,17,135,78,120,60,60,392,489
2,1,136,77,84,60,60,392,489
-1,1,134,75,84,60,60,391,489
-4,12,112,60,81,60,60,395,488
-3,5,102,58,41,60,60,392,489
-1,0,103,60,41,60,60,393,489
0,0,103,59,41,60,60,393,489
-4,10,84,51,24,60,60,392,491
-1,5,78,46,24,60,60,417,490
-3,3,78,44,26,60,60,400,496
0,0,77,43,26,60,60,449,494
0,0,77,44,26,60,60,455,495
6,6,77,51,28,60,60,452,496
10,12,75,43,32,60,60,452,496
0,1,74,47,33,60,60,451,496
-5,6,59,40,31,60,60,451,497
0,2,54,48,32,60,60,475,504
10,10,54,111,36,60,60,451,496
15,17,50,38,44,60,60,451,496
4,5,48,104,47,60,60,453,497
0,0,48,109,47,60,60,451,497
1,0,48,43,47,60,60,466,505
7,-2,60,116,48,60,60,452,496
19,-15,107,59,68,60,37,452,496
21,-25,171,241,69,60,60,452,497
6,-10,-157,66,47,60,60,452,496
11,12,-157,61,37,60,60,452,496
24,21,-153,51,32,60,57,452,496
24,20,-148,42,50,60,52,451,496
7,5,-145,37,34,60,51,464,479
11,6,-144,35,47,60,45,454,495
21,19,-140,25,42,60,34,458,513
14,12,-135,20,66,60,23,452,496
1,1,-135,19,49,60,23,456,508
0,0,-135,20,50,60,23,452,496
-12,7,-159,90,60,60,23,452,496
-13,6,168,100,68,60,60,454,495
2,4,166,107,74,60,60,451,496
18,17,166,104,76,60,60,452,496
22,19,169,92,84,60,60,452,496
21,21,171,84,82,60,60,451,496
21,20,173,76,107,60,60,452,496
20,17,178,523,81,60,60,444,492
12,9,-176,63,89,60,60,452,496
0,1,-176,272,89,60,60,452,496
0,1,-176,109,88,60,60,452,496
-5,6,172,523,344,60,60,452,496
-2,2,159,463,116,60,60,452,496
7,7,159,286,104,60,60,452,496
16,16,161,119,90,60,60,452,497
20,17,163,83,527,60,60,461,505
17,14,167,112,46,60,60,451,496
16,18,170,286,528,60,60,451,497
-2,6,164,128,54,60,60,451,496
0,1,162,288,54,60,60,451,496
2,9,153,286,55,60,60,452,496
13,18,146,100,62,60,60,453,495
16,19,141,271,69,60,60,453,496
21,22,138,136,80,60,60,453,495
23,25,136,135,93,60,60,453,496
23,24,134,117,48,60,60,451,497
24,24,133,224,97,60,60,452,496
25,24,134,138,83,60,60,450,497
22,20,136,201,90,60,60,456,507
22,21,138,141,94,60,60,452,496
24,22,141,60,106,60,60,451,496
25,24,142,107,82,60,60,453,496
27,25,144,95,135,60,60,452,496
28,29,143,81,81,60,60,451,496
30,31,143,114,95,60,60,452,496
25,25,142,110,108,60,60,452,496
3,3,142,109,172,60,60,453,496
1,-3,146,109,107,60,60,453,496
9,-12,174,112,70,60,60,477,498
10,-14,-146,179,30,60,60,452,496
0,-3,-141,88,28,60,60,453,496
11,8,-137,169,33,60,60,452,496
24,21,-132,75,43,60,60,452,496
27,24,-127,62,53,60,60,451,496
28,26,-125,50,68,60,60,451,496
29,26,-122,82,80,60,60,452,510
28,27,-121,109,94,60,60,451,496
27,27,-120,57,89,60,60,453,496
28,28,-120,84,79,60,60,452,496
27,26,-119,71,90,60,60,464,504
9,9,-120,65,66,60,60,452,497
0,0,-120,66,64,60,60,452,496
0,0,-120,66,96,60,60,453,495
0,0,-120,65,96,60,60,451,496
10,-13,-93,70,121,60,60,446,494
14,-16,-54,97,95,60,54,451,496
17,-23,2,205,61,60,60,451,496
21,-27,66,166,54,60,60,453,498
18,-21,124,57,132,60,16,454,479
2,-5,133,111,166,60,60,453,496
6,4,133,111,178,60,60,452,496
23,19,137,100,98,60,60,452,496
29,27,142,88,77,60,60,452,496
32,29,145,72,200,60,60,452,496
32,28,150,58,135,60,60,461,511
30,28,154,47,238,60,60,452,496
27,25,157,116,88,60,60,458,476
26,24,160,91,283,60,60,459,509
22,20,163,90,101,60,60,455,506
26,22,168,72,312,60,60,446,494
13,22,163,70,527,60,21,452,498
12,24,143,94,288,60,30,452,510
26,31,135,101,373,60,60,452,496
22,24,130,66,79,60,60,454,495
7,9,128,60,59,60,60,451,496
6,8,126,81,63,60,60,452,496
15,18,121,72,55,60,60,452,496
21,24,116,61,55,60,60,453,496
-1,13,99,72,57,60,60,453,496
-1,7,84,108,48,60,60,452,496
6,5,86,93,48,60,60,453,496
6,13,84,72,58,60,60,453,496
0,8,69,103,59,60,60,452,496
3,4,69,96,53,60,60,454,495
9,10,68,128,50,60,60,452,496
6,15,58,113,51,60,60,452,496
-1,4,51,87,52,52,60,453,496
4,3,53,108,54,55,60,452,496
6,6,53,99,56,60,60,453,496
9,11,52,91,61,49,60,452,497
11,12,49,95,68,49,60,452,496
11,14,45,55,74,46,60,453,496
11,13,42,87,80,40,60,452,496
17,18,40,68,89,36,60,452,497
19,19,41,522,56,34,60,452,496
16,11,41,94,106,32,60,454,495
19,-3,61,98,112,60,60,453,498
16,6,87,71,130,60,60,451,497
-9,9,63,89,119,24,60,452,496
-2,3,54,88,116,49,60,453,496
12,9,55,86,120,52,60,452,497
22,19,58,76,131,60,60,451,496
23,21,61,95,60,60,60,453,497
27,24,64,82,96,60,60,452,497
26,25,67,112,204,60,60,453,499
24,24,67,80,94,60,60,452,498
6,22,54,68,121,60,60,453,496
10,17,41,105,61,60,60,451,496
15,17,39,97,69,60,60,477,498
18,19,37,89,102,60,60,452,496
24,24,37,77,41,60,60,464,504
29,28,38,68,99,60,60,455,495
29,28,38,66,90,60,60,452,496
29,28,39,78,88,60,60,452,496
30,30,40,69,49,60,60,454,510
30,28,42,97,64,60,60,451,496
30,30,43,85,76,60,60,453,497
31,29,44,94,88,60,60,452,496
27,26,46,89,93,60,60,452,496
30,29,48,83,75,60,60,454,496
33,31,50,95,136,60,60,452,498
30,29,52,84,49,60,60,450,513
33,31,55,217,45,60,60,452,496
34,30,59,152,47,60,60,452,496
32,30,64,93,62,60,60,453,496
33,30,68,81,50,60,60,451,512
16,27,69,96,44,60,60,452,498
-7,16,35,57,83,60,60,452,496
-4,5,21,78,40,60,60,452,496
4,0,27,72,80,60,60,452,496
1,0,27,82,94,60,60,453,497
5,-4,41,155,98,60,60,452,496
0,0,40,116,113,60,60,452,496
15,12,45,147,52,60,60,452,498
26,21,51,101,110,60,60,452,496
26,23,55,123,122,60,60,453,496
27,25,58,79,83,60,60,452,496
28,26,61,98,74,60,60,444,494
14,17,58,85,82,60,60,452,496
-14,10,23,94,76,60,60,463,504
3,15,4,132,49,60,60,452,496
23,26,0,122,54,60,60,450,512
28,29,-2,134,50,60,60,452,498
29,29,-2,96,70,60,60,453,503
18,28,-5,85,80,60,60,453,496
-5,24,-51,112,68,60,60,466,476
16,26,-67,47,87,43,60,451,496
26,31,-74,40,83,60,60,453,498
25,29,-81,45,74,60,20,452,496
19,28,-93,45,77,43,19,452,496
